ticker,cutoff,price,history_days,median_dollar_volume_60d,liquidity_rank
AQN,2022-12-31,5.505560398101807,1259,34397410.42115688,871
TXG,2022-12-31,36.439998626708984,833,34235985.09559631,872
FRO,2022-12-31,8.46720027923584,1259,34186781.48474693,873
QGEN,2022-12-31,49.216339111328125,1259,34174470.88593674,874
KBH,2022-12-31,30.171350479125977,1259,34162639.42890167,875
MANH,2022-12-31,121.4000015258789,1259,34110465.19203186,876
FRPT,2022-12-31,52.77000045776367,1259,34054170.67260742,877
CGNX,2022-12-31,45.92437744140625,1259,33854697.16300964,878
DDS,2022-12-31,275.3457336425781,1259,33841258.77380371,879
CC,2022-12-31,27.050058364868164,1259,33831799.2729187,880
STWD,2022-12-31,12.87355899810791,1259,33745848.132133484,881
TKR,2022-12-31,66.6948013305664,1259,33740213.73462677,882
BPOP,2022-12-31,59.883052825927734,1259,33630615.730667114,883
UBS,2022-12-31,16.73653793334961,1259,33608342.1374321,884
IRTC,2022-12-31,93.66999816894533,1259,33505451.070022583,885
UGI,2022-12-31,30.96649742126465,1259,33400829.94375229,886
GMED,2022-12-31,74.2699966430664,1259,33324663.98010254,887
BEAM,2022-12-31,39.11000061035156,732,33157049.38735962,888
VET,2022-12-31,16.038896560668945,1259,33083699.995994568,889
UHAL,2022-12-31,60.189998626708984,1259,33072395.375061035,890
ADT,2022-12-31,8.23088550567627,1247,32951092.083740234,891
R,2022-12-31,77.15544128417969,1259,32862795.652008057,892
CNK,2022-12-31,8.500832557678223,1259,32762515.19470215,893
PRTA,2022-12-31,60.25,1259,32721464.996910095,894
VC,2022-12-31,129.25369262695312,1259,32671096.975708008,895
JEF,2022-12-31,29.585262298583984,1259,32473715.839630127,896
FCEL,2022-12-31,83.4000015258789,1259,32472508.696483612,897
CRUS,2022-12-31,74.4800033569336,1259,32454108.834457397,898
APPS,2022-12-31,15.239999771118164,1259,32380103.246688843,899
OLED,2022-12-31,103.63206481933594,1259,32367711.640930176,900
ORA,2022-12-31,84.72216796875,1259,32238481.491088867,901
STAA,2022-12-31,48.540000915527344,1259,32215537.449645996,902
EXEL,2022-12-31,16.040000915527344,1259,32178966.482257843,903
NYT,2022-12-31,31.116899490356445,1259,32153804.29573059,904
EHC,2022-12-31,58.21601486206055,1259,32075243.344306946,905
SLG,2022-12-31,26.66071128845215,1259,32036982.058906555,906
ING,2022-12-31,9.744539260864258,1259,31821881.744337082,907
MGY,2022-12-31,21.61886978149414,1259,31768617.12808609,908
FOX,2022-12-31,27.096839904785156,960,31431937.20664978,909
GO,2022-12-31,29.190000534057617,891,31279519.495391846,910
AMBA,2022-12-31,82.2300033569336,1259,30984207.969665527,911
PTEN,2022-12-31,14.769381523132324,1259,30919869.958114624,912
STAG,2022-12-31,27.96707534790039,1259,30854822.77097702,913
ELF,2022-12-31,55.29999923706055,1259,30812319.9760437,914
DY,2022-12-31,93.5999984741211,1259,30745968.418884277,915
DK,2022-12-31,23.329923629760746,1259,30717300.088977814,916
SPT,2022-12-31,56.459999084472656,768,30693220.100402832,917
GPI,2022-12-31,176.63018798828125,1259,30690038.917541504,918
TTEK,2022-12-31,28.35796165466309,1259,30637790.546894073,919
WEN,2022-12-31,18.518993377685547,1259,30619926.961898804,920
OMCL,2022-12-31,50.41999816894531,1259,30596528.228759766,921
VMI,2022-12-31,321.23675537109375,1259,30575586.067199707,922
OSK,2022-12-31,83.00357055664062,1259,30561623.626327515,923
ASH,2022-12-31,99.36541748046876,1259,30495781.01463318,924
EGP,2022-12-31,132.54051208496094,1259,30442702.87399292,925
SMTC,2022-12-31,28.690000534057617,1259,30356557.164382935,926
CPRX,2022-12-31,18.600000381469727,1259,30225493.98498535,927
NVT,2022-12-31,36.93160629272461,1182,30193136.310195923,928
KOS,2022-12-31,6.360000133514404,1259,30099434.17725563,929
SWX,2022-12-31,54.70759963989258,1259,30045742.795562744,930
STEM,2022-12-31,178.8000030517578,562,30020462.69809723,931
EXP,2022-12-31,130.58950805664062,1259,29991377.954864502,932
FLO,2022-12-31,23.74224281311035,1259,29972539.833831787,933
AEHR,2022-12-31,20.100000381469727,1259,29943579.319381714,934
BBBY,2022-12-31,19.36000061035156,1259,29940206.412506104,935
COLD,2022-12-31,24.119535446166992,1247,29858577.741718292,936
AGI,2022-12-31,9.928218841552734,1259,29789624.286556244,937
SAIC,2022-12-31,105.6342544555664,1259,29777811.3117218,938
BXMT,2022-12-31,14.345884323120115,1259,29722719.962739944,939
SITE,2022-12-31,117.31999969482422,1259,29666718.508529663,940
RPD,2022-12-31,33.97999954223633,1259,29625161.49673462,941
CALX,2022-12-31,68.43000030517578,1259,29575321.93145752,942
ABG,2022-12-31,179.25,1259,29552667.350769043,943
ALSN,2022-12-31,39.72126007080078,1259,29399068.185043335,944
OMF,2022-12-31,24.79900550842285,1259,29369359.576702118,945
MSGS,2022-12-31,183.3300018310547,1259,29351581.490325928,946
MZTI,2022-12-31,182.8166961669922,1259,29350689.49737549,947
FNB,2022-12-31,11.592744827270508,1259,29341979.303646088,948
CHGG,2022-12-31,25.270000457763672,1259,29336322.441864014,949
MRVI,2022-12-31,14.3100004196167,531,29284757.80363083,950
ATI,2022-12-31,29.86000061035156,1259,29253735.140132904,951
WMG,2022-12-31,32.34125518798828,651,29170428.642749786,952
KRC,2022-12-31,31.073047637939453,1259,29162515.098953247,953
CNMD,2022-12-31,86.1246109008789,1259,29151783.853149414,954
SF,2022-12-31,36.328277587890625,1259,29143241.157245636,955
LBTYK,2022-12-31,10.172775268554688,1259,29036251.964237213,956
LOGI,2022-12-31,59.40385818481445,1259,28986710.99319458,957
OPCH,2022-12-31,30.09000015258789,1259,28967525.184631348,958
HAE,2022-12-31,78.6500015258789,1259,28803588.512039185,959
TRUP,2022-12-31,47.529998779296875,1259,28742679.69932556,960
FUBO,2022-12-31,20.8799991607666,950,28632225.172006607,961
HXL,2022-12-31,56.99767303466797,1259,28427486.272621155,962
POR,2022-12-31,41.92619705200195,1259,28323187.57095337,963
SABR,2022-12-31,6.179999828338623,1259,28290939.365649223,964
TENB,2022-12-31,38.150001525878906,1117,28274427.3355484,965
CAKE,2022-12-31,28.977943420410156,1259,28157363.159751892,966
LBRT,2022-12-31,15.105648040771484,1252,27992790.72341919,967
BCRX,2022-12-31,11.479999542236328,1259,27937510.88476181,968
LBTYA,2022-12-31,9.752704620361328,1259,27681552.478690147,969
RARE,2022-12-31,46.33000183105469,1259,27563559.217262268,970
ITT,2022-12-31,78.3728256225586,1259,27487383.069992065,971
OZK,2022-12-31,35.115760803222656,1259,27472691.42665863,972
PB,2022-12-31,64.37113952636719,1259,27450810.334777832,973
CSIQ,2022-12-31,30.899999618530273,1259,27289407.244110107,974
SONO,2022-12-31,16.899999618530273,1112,27282803.14435959,975
ANF,2022-12-31,22.90999984741211,1259,27200075.08983612,976
OWL,2022-12-31,8.936238288879395,516,27173265.186095238,977
GPRE,2022-12-31,30.5,1259,27067148.743629456,978
GFL,2022-12-31,29.101776123046875,715,26926074.092960358,979
CALY,2022-12-31,19.75,1259,26837372.16949463,980
FATE,2022-12-31,10.09000015258789,1259,26822535.233688354,981
EAT,2022-12-31,31.90999984741211,1259,26717326.78337097,982
RBC,2022-12-31,209.3500061035156,1259,26677366.75643921,983
ONB,2022-12-31,16.179105758666992,1259,26669777.998924255,984
PGNY,2022-12-31,31.149999618530273,802,26461587.580108643,985
ORI,2022-12-31,19.230676651000977,1259,26373287.434577942,986
VNT,2022-12-31,19.133947372436523,572,26186557.156658173,987
CLFD,2022-12-31,94.13999938964844,1259,26056178.01551819,988
EEFT,2022-12-31,94.37999725341795,1259,26021446.129226685,989
BHC,2022-12-31,6.28000020980835,1259,26011675.365447998,990
PNFP,2022-12-31,70.27342987060547,1259,25923486.04736328,991
TWST,2022-12-31,23.809999465942383,1049,25899303.746128082,992
BLMN,2022-12-31,17.405668258666992,1259,25883700.55990219,993
EVH,2022-12-31,28.079999923706055,1259,25873513.782691956,994
BL,2022-12-31,67.2699966430664,1259,25830763.5055542,995
SEIC,2022-12-31,55.732852935791016,1259,25671286.415672302,996
FTS,2022-12-31,35.275150299072266,1259,25575069.01359558,997
HLI,2022-12-31,82.14784240722656,1259,25574686.936187744,998
TDC,2022-12-31,33.65999984741211,1259,25434587.30096817,999
LEVI,2022-12-31,14.033721923828123,954,25364106.55593872,1000
PK,2022-12-31,8.155426025390625,1259,25350765.045404434,1001
TE,2022-12-31,8.680000305175781,750,25325211.30757332,1002
ARWR,2022-12-31,40.560001373291016,1259,25320113.37451935,1003
BSY,2022-12-31,36.26713180541992,573,25313033.918380737,1004
ACLS,2022-12-31,79.36000061035156,1259,25234792.498016357,1005
RITM,2022-12-31,5.805582523345947,1259,25223077.466917038,1006
VRNS,2022-12-31,23.940000534057617,1259,25058560.43329239,1007
TNL,2022-12-31,31.449302673339844,1259,25014452.75402069,1008
DLB,2022-12-31,66.50238800048828,1259,24951143.76964569,1009
RVLV,2022-12-31,22.260000228881836,900,24883671.668815613,1010
VLY,2022-12-31,9.605189323425291,1259,24875931.207847595,1011
BOX,2022-12-31,31.1299991607666,1259,24864378.576278687,1012
KRG,2022-12-31,17.598020553588867,1259,24823692.074108124,1013
SITM,2022-12-31,101.62000274658205,784,24780647.607040405,1014
TMHC,2022-12-31,30.350000381469727,1259,24762466.577911377,1015
NFG,2022-12-31,56.62245559692383,1259,24699764.161491394,1016
SANM,2022-12-31,57.290000915527344,1259,24655632.237243652,1017
TM,2022-12-31,126.80769348144533,1259,24602992.09213257,1018
IART,2022-12-31,56.06999969482422,1259,24543574.02534485,1019
TXNM,2022-12-31,43.43164825439453,1259,24368169.995117188,1020
RMBS,2022-12-31,35.81999969482422,1259,24359061.56978607,1021
VYX,2022-12-31,14.361963272094728,1259,24353302.086162567,1022
SSB,2022-12-31,69.8714370727539,1259,24284072.848892212,1023
SIGI,2022-12-31,83.74324035644531,1259,24283495.57571411,1024
GLNG,2022-12-31,20.485624313354492,1259,24197042.938518524,1025
FSLY,2022-12-31,8.1899995803833,914,24196146.010494232,1026
COLB,2022-12-31,24.51022148132324,1259,24082746.141719818,1027
CUZ,2022-12-31,20.905418395996097,1259,23989790.999507904,1028
OGS,2022-12-31,66.6694107055664,1259,23916902.141571045,1029
CXT,2022-12-31,33.43894958496094,1259,23913277.15855503,1030
ZWS,2022-12-31,20.42222023010254,1259,23841082.843875885,1031
SBLK,2022-12-31,15.084123611450195,1259,23817362.41569519,1032
AWI,2022-12-31,66.25563049316406,1259,23803274.69444275,1033
RCUS,2022-12-31,20.68000030517578,1209,23802115.43083191,1034
INSM,2022-12-31,19.979999542236328,1259,23768410.77861786,1035
AVT,2022-12-31,38.09880065917969,1259,23724439.70489502,1036
IRDM,2022-12-31,48.137176513671875,1259,23639649.178123474,1037
CRC,2022-12-31,39.39029312133789,548,23628629.566955566,1038
FLS,2022-12-31,28.908336639404297,1259,23613226.294612885,1039
ADNT,2022-12-31,34.689998626708984,1259,23604555.02872467,1040
IPGP,2022-12-31,94.66999816894533,1259,23560922.96524048,1041
IRT,2022-12-31,14.746601104736328,1259,23459327.796649933,1042
BWXT,2022-12-31,56.19637298583984,1259,23449382.582092285,1043
GOOS,2022-12-31,17.809999465942383,1259,23393712.61034012,1044
RHP,2022-12-31,70.00287628173828,1259,23390224.044036865,1045
FAF,2022-12-31,46.29630661010742,1259,23327411.608695984,1046
COLM,2022-12-31,82.49181365966797,1259,23302120.056915283,1047
WWD,2022-12-31,94.65105438232422,1259,23282101.417541504,1048
KEX,2022-12-31,64.3499984741211,1259,23239665.8782959,1049
SON,2022-12-31,52.716827392578125,1259,23239630.86090088,1050
HMC,2022-12-31,20.69844627380371,1259,23142901.78155899,1051
TFII,2022-12-31,96.13655853271484,1259,22998409.748458862,1052
BKH,2022-12-31,60.453643798828125,1259,22929188.360977173,1053
LAZ,2022-12-31,29.249814987182617,1259,22915756.682777405,1054
MTSI,2022-12-31,62.97999954223633,1259,22911522.3197937,1055
POWI,2022-12-31,68.46585083007812,1259,22906371.669387817,1056
AM,2022-12-31,8.659650802612305,1259,22891612.268686295,1057
MAN,2022-12-31,71.53711700439453,1259,22825199.028015137,1058
TU,2022-12-31,15.655158996582031,1259,22810288.40484619,1059
PAGP,2022-12-31,9.578718185424805,1259,22798924.80621338,1060
LOPE,2022-12-31,105.66000366210938,1259,22781035.412597656,1061
CCRN,2022-12-31,26.56999969482422,1259,22665532.904815674,1062
HLIT,2022-12-31,13.100000381469728,1259,22633149.28598404,1063
WK,2022-12-31,83.97000122070312,1259,22611488.131332397,1064
GNTX,2022-12-31,25.507070541381836,1259,22598808.716011047,1065
NSIT,2022-12-31,100.2699966430664,1259,22593223.054504395,1066
WGO,2022-12-31,47.31180191040039,1259,22484263.178253174,1067
YELP,2022-12-31,27.34000015258789,1259,22474148.11182022,1068
DEI,2022-12-31,12.83702564239502,1259,22384660.44831276,1069
SPCE,2022-12-31,69.5999984741211,1259,22252714.495277405,1070
MATX,2022-12-31,59.86588668823242,1259,22246861.820602417,1071
ASB,2022-12-31,20.04102897644043,1259,22136198.085784912,1072
MTH,2022-12-31,43.22397994995117,1259,21971027.658843994,1073
INGR,2022-12-31,88.95191955566406,1259,21944389.347076416,1074
MDGL,2022-12-31,290.25,1259,21931118.213653564,1075
AXS,2022-12-31,50.34507751464844,1259,21930731.477355957,1076
TCBI,2022-12-31,60.18876647949219,1259,21869321.579360962,1077
BFH,2022-12-31,35.267539978027344,1259,21837684.189605713,1078
RDN,2022-12-31,17.0433292388916,1259,21828686.516571045,1079
HGV,2022-12-31,38.540000915527344,1259,21818943.94569397,1080
HEI.A,2022-12-31,119.26297760009766,1259,21777204.584503174,1081
SPB,2022-12-31,55.91598129272461,1259,21770158.685302734,1082
SHOO,2022-12-31,29.45959854125977,1259,21748383.825683594,1083
LEG,2022-12-31,28.258909225463867,1259,21747866.937446594,1084
TEX,2022-12-31,40.86503219604492,1259,21686350.561141968,1085
SLF,2022-12-31,40.80430603027344,1259,21590055.583190918,1086
MDU,2022-12-31,10.4601469039917,1259,21585576.720300674,1087
FIX,2022-12-31,113.61019897460938,1259,21497286.22970581,1088
ALGM,2022-12-31,30.020000457763672,547,21459863.086795807,1089
SLM,2022-12-31,15.316490173339844,1259,21452668.026447296,1090
ICUI,2022-12-31,157.47999572753906,1259,21384283.660125732,1091
NOVT,2022-12-31,135.8699951171875,1259,21233839.910125732,1092
IMO,2022-12-31,44.57296371459961,1259,21166351.58805847,1093
PD,2022-12-31,26.559999465942383,939,21012801.266098022,1094
PTCT,2022-12-31,38.16999816894531,1259,21007202.98099518,1095
PAYO,2022-12-31,5.46999979019165,556,20984608.049297333,1096
ATR,2022-12-31,105.12123107910156,1259,20981938.859939575,1097
SBSW,2022-12-31,9.872655868530272,1259,20943966.746520996,1098
HWC,2022-12-31,43.59714126586914,1259,20899340.189933777,1099
SHO,2022-12-31,8.583765029907227,1259,20885942.175865173,1100
JACK,2022-12-31,63.79344177246094,1259,20803484.218025208,1101
IOVA,2022-12-31,6.389999866485596,1259,20775693.08760166,1102
FUL,2022-12-31,68.39250946044922,1259,20769950.97503662,1103
MAC,2022-12-31,9.632549285888672,1259,20740002.145957947,1104
FN,2022-12-31,128.22000122070312,1259,20723670.050048828,1105
AVA,2022-12-31,37.23759460449219,1259,20716776.700782776,1106
CVI,2022-12-31,25.731117248535156,1259,20702515.24620056,1107
HRMY,2022-12-31,55.099998474121094,597,20619265.33985138,1108
RKT,2022-12-31,6.624161243438721,606,20586587.023353577,1109
CBSH,2022-12-31,54.97043991088867,1259,20534881.593187332,1110
MSM,2022-12-31,70.80384063720703,1259,20427852.91786194,1111
SGML,2022-12-31,28.219999313354492,1133,20343704.500961304,1112
DCI,2022-12-31,55.826393127441406,1259,20328726.321411133,1113
DNLI,2022-12-31,27.809999465942383,1259,20272113.127708435,1114
CNXC,2022-12-31,122.76085662841795,529,20219918.701171875,1115
SMPL,2022-12-31,38.029998779296875,1259,20036017.82722473,1116
ZG,2022-12-31,31.209999084472656,1259,19886966.2153244,1117
ERIE,2022-12-31,233.20465087890625,1259,19793323.78540039,1118
EXTR,2022-12-31,18.309999465942383,1259,19681417.647743225,1119
CWH,2022-12-31,19.83887481689453,1259,19666398.995113373,1120
DBRG,2022-12-31,10.82548713684082,1259,19643472.03593254,1121
HHH,2022-12-31,72.85033416748047,1259,19635859.9662323,1122
UA,2022-12-31,8.920000076293945,1259,19621545.511823654,1123
HLF,2022-12-31,14.880000114440918,1259,19600937.531089783,1124
PFSI,2022-12-31,54.41303253173828,1259,19581087.688446045,1125
ENSG,2022-12-31,93.9831771850586,1259,19570835.941314697,1126
TDS,2022-12-31,9.627184867858888,1259,19527343.81556511,1127
BEPC,2022-12-31,23.439708709716797,615,19462822.946166992,1128
NJR,2022-12-31,43.5276985168457,1259,19445411.132240295,1129
PCRX,2022-12-31,38.61000061035156,1259,19381188.821983337,1130
SNN,2022-12-31,24.411380767822266,1259,19368493.351840973,1131
LFUS,2022-12-31,212.29177856445312,1259,19337098.929595947,1132
WTI,2022-12-31,5.304366111755371,1259,19251856.57746792,1133
FOXF,2022-12-31,91.2300033569336,1259,19213634.007263184,1134
MMS,2022-12-31,69.44292449951172,1259,19210386.741638184,1135
EFOR,2022-12-31,81.4800033569336,1259,19202086.85951233,1136
TSEM,2022-12-31,43.20000076293945,1259,19186299.09801483,1137
THG,2022-12-31,124.24376678466795,1259,19166221.853637695,1138
HCC,2022-12-31,32.86138916015625,1259,19152313.796424866,1139
ACIW,2022-12-31,23.0,1259,19141244.02666092,1140
SNX,2022-12-31,90.32536315917967,1259,19121632.676696777,1141
VERU,2022-12-31,52.79999923706055,1259,19118666.374988556,1142
EYE,2022-12-31,38.7599983215332,1259,19114378.740119934,1143
BRBR,2022-12-31,25.63999938964844,807,19046312.591266632,1144
GEO,2022-12-31,10.949999809265137,1259,18974479.072999954,1145
OUT,2022-12-31,12.912558555603027,1259,18956652.12519169,1146
IRWD,2022-12-31,12.390000343322754,1259,18946666.763448715,1147
IDA,2022-12-31,97.00833129882812,1259,18850953.493499756,1148
ZD,2022-12-31,79.0999984741211,1259,18778396.32949829,1149
CBT,2022-12-31,62.09465408325195,1259,18772237.909317017,1150
KLIC,2022-12-31,41.768890380859375,1259,18724292.11101532,1151
VCYT,2022-12-31,23.729999542236328,1259,18680242.342948914,1152
IIPR,2022-12-31,69.72150421142578,1259,18668440.531921387,1153
APLE,2022-12-31,12.35771369934082,1259,18664238.276815414,1154
ESI,2022-12-31,17.37615203857422,1259,18605793.270492554,1155
CARG,2022-12-31,14.010000228881836,1259,18566501.76591873,1156
SBRA,2022-12-31,9.487021446228027,1259,18566054.133987427,1157
TRNO,2022-12-31,51.006492614746094,1259,18492869.26574707,1158
COKE,2022-12-31,49.1094970703125,1259,18472900.289535522,1159
VSH,2022-12-31,20.122852325439453,1259,18469697.344970703,1160
VIAV,2022-12-31,10.510000228881836,1259,18451018.411016464,1161
VRRM,2022-12-31,13.829999923706056,1259,18417073.92654419,1162
DIOD,2022-12-31,76.13999938964844,1259,18341138.970565796,1163
OI,2022-12-31,16.56999969482422,1259,18310900.0,1164
LIVN,2022-12-31,55.540000915527344,1259,18272724.17449951,1165
PBA,2022-12-31,28.847806930541992,1259,18247389.295482635,1166
RLI,2022-12-31,57.087181091308594,1259,18170896.744537354,1167
SKY,2022-12-31,51.5099983215332,1259,18146672.997283936,1168
AIT,2022-12-31,122.6066436767578,1259,18104709.3875885,1169
HRI,2022-12-31,123.0294189453125,1259,18095361.616516113,1170
SBH,2022-12-31,12.520000457763672,1259,18047662.807559967,1171
WHD,2022-12-31,48.42921447753906,1233,18022850.860595703,1172
TALO,2022-12-31,18.8799991607666,1170,18022336.45219803,1173
PSN,2022-12-31,46.25,921,17992927.556991577,1174
HPP,2022-12-31,62.830848693847656,1259,17957532.62095642,1175
SSRM,2022-12-31,15.359575271606444,1259,17871551.60112381,1176
FWRD,2022-12-31,103.63799285888672,1259,17856299.49798584,1177
WERN,2022-12-31,38.09257888793945,1259,17856252.486801147,1178
LBRDA,2022-12-31,71.087158203125,1259,17839904.585716248,1179
OTEX,2022-12-31,26.396705627441406,1259,17816304.33807373,1180
ABCL,2022-12-31,10.130000114440918,517,17813937.087249756,1181
BOKF,2022-12-31,95.67131805419922,1259,17791300.833892822,1182
TGTX,2022-12-31,11.829999923706056,1259,17730067.409276962,1183
ACAD,2022-12-31,15.920000076293944,1259,17727005.369377136,1184
MORN,2022-12-31,210.75645446777344,1259,17680353.872680664,1185
TDW,2022-12-31,36.849998474121094,1259,17590037.51449585,1186
HASI,2022-12-31,23.716463088989254,1259,17581704.694747925,1187
HOMB,2022-12-31,20.541038513183594,1259,17569249.319076538,1188
MC,2022-12-31,32.746856689453125,1259,17539993.770980835,1189
LSPD,2022-12-31,14.300000190734863,581,17526575.135803223,1190
BDC,2022-12-31,71.40613555908203,1259,17516004.178237915,1191
RLAY,2022-12-31,14.9399995803833,621,17506124.78017807,1192
RVMD,2022-12-31,23.81999969482422,727,17480869.067955017,1193
MLI,2022-12-31,14.08920955657959,1259,17462763.381576538,1194
LGIH,2022-12-31,92.5999984741211,1259,17428681.62460327,1195
VIR,2022-12-31,25.309999465942383,812,17403314.030742645,1196
DBI,2022-12-31,8.719822883605957,1259,17325993.55134964,1197
AVNT,2022-12-31,30.681095123291016,1259,17247306.551265717,1198
CRH,2022-12-31,36.97847366333008,1259,17200540.1845932,1199
UI,2022-12-31,263.6112365722656,1259,17117465.826416016,1200
ENOV,2022-12-31,53.52000045776367,1259,17113677.751541138,1201
NWE,2022-12-31,50.417388916015625,1259,17099678.203201294,1202
SR,2022-12-31,59.03263092041016,1259,17055099.298667908,1203
FHI,2022-12-31,31.58874893188477,1259,16941497.487163544,1204
LMND,2022-12-31,13.68000030517578,630,16889664.958572388,1205
TNET,2022-12-31,65.16570281982422,1259,16883673.070907593,1206
UFPI,2022-12-31,75.80307006835938,1259,16875386.462402344,1207
FBP,2022-12-31,11.295635223388672,1259,16865388.552331924,1208
GKOS,2022-12-31,43.68000030517578,1259,16848988.793754578,1209
MXL,2022-12-31,33.95000076293945,1259,16847511.42616272,1210
AI,2022-12-31,11.1899995803833,519,16786821.028470993,1211
ONTO,2022-12-31,68.08999633789062,801,16742974.82433319,1212
SPSC,2022-12-31,128.42999267578125,1259,16725755.920410156,1213
AMRC,2022-12-31,57.13999938964844,1259,16722097.93624878,1214
UPWK,2022-12-31,10.4399995803833,1069,16693551.674222946,1215
AMKR,2022-12-31,22.7210636138916,1259,16638033.009338379,1216
SGRY,2022-12-31,27.86000061035156,1259,16624907.081985474,1217
HIW,2022-12-31,21.30491828918457,1259,16602400.678539272,1218
PARR,2022-12-31,23.25,1259,16552565.146160126,1219
FVRR,2022-12-31,29.13999938964844,896,16517538.770484924,1220
NSP,2022-12-31,99.1663055419922,1259,16505441.177368164,1221
CWK,2022-12-31,12.460000038146973,1112,16386614.819812775,1222
MMSI,2022-12-31,70.62000274658203,1259,16373415.044784546,1223
XRX,2022-12-31,11.660444259643556,1259,16330082.73396492,1224
APPN,2022-12-31,32.560001373291016,1259,16312990.7913208,1225
ALGT,2022-12-31,65.7149658203125,1259,16264576.0597229,1226
VIRT,2022-12-31,17.980703353881836,1259,16260022.39303589,1227
DAN,2022-12-31,13.762709617614746,1259,16246163.837432861,1228
AGO,2022-12-31,59.1451416015625,1259,16185242.477416992,1229
FCFS,2022-12-31,83.29073333740234,1259,16129275.801086426,1230
ARVN,2022-12-31,34.209999084472656,1073,16094162.748718262,1231
MNKD,2022-12-31,5.269999980926514,1259,16046571.495723724,1232
PUK,2022-12-31,25.56228828430176,1259,16036963.618087769,1233
NCNO,2022-12-31,26.440000534057617,623,16016391.82844162,1234
NUS,2022-12-31,37.12866973876953,1259,16004077.585029602,1235
SNDX,2022-12-31,25.450000762939453,1259,15954845.344638824,1236
PLCE,2022-12-31,36.41999816894531,1259,15952293.349075317,1237
LCII,2022-12-31,80.4325180053711,1259,15928367.632293701,1238
NBR,2022-12-31,154.8699951171875,1259,15898811.213684082,1239
HAPN,2022-12-31,8.800000190734863,1259,15872485.580587387,1240
SSD,2022-12-31,86.29671478271484,1259,15866957.313919067,1241
CVLT,2022-12-31,62.84000015258789,1259,15802263.647460938,1242
CPA,2022-12-31,69.07827758789062,1259,15789296.272850037,1243
LRN,2022-12-31,31.280000686645508,1259,15716268.379211426,1244
OBDC,2022-12-31,7.699216365814209,872,15691641.642308235,1245
NWS,2022-12-31,17.925138473510742,1259,15617456.621265411,1246
KYMR,2022-12-31,24.959999084472656,595,15581888.21849823,1247
JBTM,2022-12-31,90.23302459716795,1259,15419321.368408203,1248
ABCB,2022-12-31,45.10920715332031,1259,15373166.361045837,1249
PRI,2022-12-31,134.79025268554688,1259,15292171.81930542,1250
EDIT,2022-12-31,8.869999885559082,1259,15256005.625867844,1251
AEIS,2022-12-31,84.82865142822266,1259,15133990.59791565,1252
ACH,2022-12-31,19.530000686645508,1259,15016448.130893707,1253
YPF,2022-12-31,9.1899995803833,1259,14998929.993700981,1254
ABR,2022-12-31,8.576272964477539,1259,14966365.27352333,1255
SLGN,2022-12-31,48.8894157409668,1259,14965440.836143494,1256
ARCB,2022-12-31,68.821533203125,1259,14891268.682479858,1257
JBGS,2022-12-31,16.278152465820312,1259,14848724.772262573,1258
SAH,2022-12-31,45.63069915771485,1259,14831174.850654602,1259
CLDX,2022-12-31,44.56999969482422,1259,14799943.715286255,1260
WTS,2022-12-31,142.2794647216797,1259,14775020.378875732,1261
NTCT,2022-12-31,32.5099983215332,1259,14758176.139259338,1262
CWEN,2022-12-31,26.105627059936523,1259,14753985.245132446,1263
RYTM,2022-12-31,29.1200008392334,1259,14736541.959381104,1264
CWST,2022-12-31,79.30999755859375,1259,14694349.52659607,1265
GBCI,2022-12-31,44.08135986328125,1259,14691695.944404602,1266
KMT,2022-12-31,21.61559677124023,1259,14678801.606750488,1267
AVAV,2022-12-31,85.66000366210938,1259,14653628.955459595,1268
ALIT,2022-12-31,159.671875,620,14638269.181137085,1269
TVTX,2022-12-31,21.030000686645508,1259,14618576.026725769,1270
TMDX,2022-12-31,61.720001220703125,925,14599245.076179504,1271
AHCO,2022-12-31,19.219999313354492,1156,14582127.460765839,1272
ESNT,2022-12-31,36.46881103515625,1259,14548824.349784851,1273
CVCO,2022-12-31,226.25,1259,14547878.883361816,1274
PPC,2022-12-31,20.10262680053711,1259,14442571.515274048,1275
OII,2022-12-31,17.489999771118164,1259,14401096.136140823,1276
ENS,2022-12-31,71.63359832763672,1259,14357734.774589539,1277
MUFG,2022-12-31,6.356036186218262,1259,14330084.717273712,1278
BNGO,2022-12-31,876.0,1099,14280972.0,1279
KTB,2022-12-31,35.70431137084961,908,14277166.071414948,1280
FFIN,2022-12-31,31.745019912719727,1259,14252334.68132019,1281
QTWO,2022-12-31,26.8700008392334,1259,14238705.78327179,1282
RCKT,2022-12-31,19.56999969482422,1259,14214501.080989838,1283
WDFC,2022-12-31,152.01779174804688,1259,14205741.76940918,1284
SBCF,2022-12-31,28.320539474487305,1259,14168932.470703125,1285
DHT,2022-12-31,6.615617275238037,1259,14133590.79618454,1286
FIBK,2022-12-31,30.90090560913086,1259,14127466.661453247,1287
EXPO,2022-12-31,94.41046905517578,1259,14036218.831634521,1288
MED,2022-12-31,109.0147476196289,1259,14033265.389633179,1289
OXM,2022-12-31,80.72611999511719,1259,14026025.577545166,1290
CENX,2022-12-31,8.180000305175781,1259,13913279.068684578,1291
ALLO,2022-12-31,6.289999961853027,1063,13866611.997938156,1292
ITRI,2022-12-31,50.650001525878906,1259,13843755.276298523,1293
MRCY,2022-12-31,44.7400016784668,1259,13839221.614074707,1294
CVBF,2022-12-31,22.072595596313477,1259,13820520.937633514,1295
